"geoid","measure","value","year","region_type","measure_type","region_name"
240338067122,"dent_e2sfca",2.3892308292603,2021,"block group","index","Block Group 2, Census Tract 8067.12, Prince George's County, Maryland"
240338067131,"dent_e2sfca",2.3892308292603,2021,"block group","index","Block Group 1, Census Tract 8067.13, Prince George's County, Maryland"
240338067132,"dent_e2sfca",2.3892308292603,2021,"block group","index","Block Group 2, Census Tract 8067.13, Prince George's County, Maryland"
240338067141,"dent_e2sfca",2.3892308292603,2021,"block group","index","Block Group 1, Census Tract 8067.14, Prince George's County, Maryland"
240338067142,"dent_e2sfca",2.46565857301004,2021,"block group","index","Block Group 2, Census Tract 8067.14, Prince George's County, Maryland"
240338068001,"dent_e2sfca",2.3892308292603,2021,"block group","index","Block Group 1, Census Tract 8068, Prince George's County, Maryland"
240338068002,"dent_e2sfca",2.3892308292603,2021,"block group","index","Block Group 2, Census Tract 8068, Prince George's County, Maryland"
240338068003,"dent_e2sfca",2.3892308292603,2021,"block group","index","Block Group 3, Census Tract 8068, Prince George's County, Maryland"
240338069001,"dent_e2sfca",2.46565857301004,2021,"block group","index","Block Group 1, Census Tract 8069, Prince George's County, Maryland"
240338069002,"dent_e2sfca",2.46565857301004,2021,"block group","index","Block Group 2, Census Tract 8069, Prince George's County, Maryland"
240338069003,"dent_e2sfca",2.46565857301004,2021,"block group","index","Block Group 3, Census Tract 8069, Prince George's County, Maryland"
240338070001,"dent_e2sfca",2.46565857301004,2021,"block group","index","Block Group 1, Census Tract 8070, Prince George's County, Maryland"
240338070002,"dent_e2sfca",2.46565857301004,2021,"block group","index","Block Group 2, Census Tract 8070, Prince George's County, Maryland"
240338070003,"dent_e2sfca",2.3892308292603,2021,"block group","index","Block Group 3, Census Tract 8070, Prince George's County, Maryland"
240338070004,"dent_e2sfca",2.46565857301004,2021,"block group","index","Block Group 4, Census Tract 8070, Prince George's County, Maryland"
240338071021,"dent_e2sfca",2.3892308292603,2021,"block group","index","Block Group 1, Census Tract 8071.02, Prince George's County, Maryland"
240338071022,"dent_e2sfca",2.3892308292603,2021,"block group","index","Block Group 2, Census Tract 8071.02, Prince George's County, Maryland"
240338072001,"dent_e2sfca",2.3892308292603,2021,"block group","index","Block Group 1, Census Tract 8072, Prince George's County, Maryland"
240338072002,"dent_e2sfca",2.46565857301004,2021,"block group","index","Block Group 2, Census Tract 8072, Prince George's County, Maryland"
240338072003,"dent_e2sfca",2.46565857301004,2021,"block group","index","Block Group 3, Census Tract 8072, Prince George's County, Maryland"
240338072004,"dent_e2sfca",2.46565857301004,2021,"block group","index","Block Group 4, Census Tract 8072, Prince George's County, Maryland"
240338073011,"dent_e2sfca",2.46565857301004,2021,"block group","index","Block Group 1, Census Tract 8073.01, Prince George's County, Maryland"
240338073012,"dent_e2sfca",2.46565857301004,2021,"block group","index","Block Group 2, Census Tract 8073.01, Prince George's County, Maryland"
240338073041,"dent_e2sfca",2.46565857301004,2021,"block group","index","Block Group 1, Census Tract 8073.04, Prince George's County, Maryland"
240338073051,"dent_e2sfca",2.46565857301004,2021,"block group","index","Block Group 1, Census Tract 8073.05, Prince George's County, Maryland"
240338073052,"dent_e2sfca",2.46565857301004,2021,"block group","index","Block Group 2, Census Tract 8073.05, Prince George's County, Maryland"
240338074041,"dent_e2sfca",2.46565857301004,2021,"block group","index","Block Group 1, Census Tract 8074.04, Prince George's County, Maryland"
240338074042,"dent_e2sfca",2.46565857301004,2021,"block group","index","Block Group 2, Census Tract 8074.04, Prince George's County, Maryland"
240338074043,"dent_e2sfca",2.46565857301004,2021,"block group","index","Block Group 3, Census Tract 8074.04, Prince George's County, Maryland"
240338074051,"dent_e2sfca",2.46565857301004,2021,"block group","index","Block Group 1, Census Tract 8074.05, Prince George's County, Maryland"
240338074052,"dent_e2sfca",2.46565857301004,2021,"block group","index","Block Group 2, Census Tract 8074.05, Prince George's County, Maryland"
240338074053,"dent_e2sfca",2.46565857301004,2021,"block group","index","Block Group 3, Census Tract 8074.05, Prince George's County, Maryland"
240338074071,"dent_e2sfca",2.46565857301004,2021,"block group","index","Block Group 1, Census Tract 8074.07, Prince George's County, Maryland"
240338074072,"dent_e2sfca",2.46565857301004,2021,"block group","index","Block Group 2, Census Tract 8074.07, Prince George's County, Maryland"
240338074073,"dent_e2sfca",2.46565857301004,2021,"block group","index","Block Group 3, Census Tract 8074.07, Prince George's County, Maryland"
240338074081,"dent_e2sfca",2.46565857301004,2021,"block group","index","Block Group 1, Census Tract 8074.08, Prince George's County, Maryland"
240338074082,"dent_e2sfca",2.3892308292603,2021,"block group","index","Block Group 2, Census Tract 8074.08, Prince George's County, Maryland"
240338074083,"dent_e2sfca",2.46565857301004,2021,"block group","index","Block Group 3, Census Tract 8074.08, Prince George's County, Maryland"
240338074091,"dent_e2sfca",2.46565857301004,2021,"block group","index","Block Group 1, Census Tract 8074.09, Prince George's County, Maryland"
240338074092,"dent_e2sfca",2.46565857301004,2021,"block group","index","Block Group 2, Census Tract 8074.09, Prince George's County, Maryland"
240338074101,"dent_e2sfca",2.46565857301004,2021,"block group","index","Block Group 1, Census Tract 8074.10, Prince George's County, Maryland"
240338074102,"dent_e2sfca",2.46565857301004,2021,"block group","index","Block Group 2, Census Tract 8074.10, Prince George's County, Maryland"
510131001001,"dent_e2sfca",2.61605024130817,2021,"block group","index","Block Group 1, Census Tract 1001, Arlington County, Virginia"
510131001002,"dent_e2sfca",2.51784786332099,2021,"block group","index","Block Group 2, Census Tract 1001, Arlington County, Virginia"
510131001003,"dent_e2sfca",2.56333441587176,2021,"block group","index","Block Group 3, Census Tract 1001, Arlington County, Virginia"
510131001004,"dent_e2sfca",2.81818921372257,2021,"block group","index","Block Group 4, Census Tract 1001, Arlington County, Virginia"
510131002001,"dent_e2sfca",2.48085799645029,2021,"block group","index","Block Group 1, Census Tract 1002, Arlington County, Virginia"
510131002002,"dent_e2sfca",2.56634913774768,2021,"block group","index","Block Group 2, Census Tract 1002, Arlington County, Virginia"
510131002003,"dent_e2sfca",2.53433433115242,2021,"block group","index","Block Group 3, Census Tract 1002, Arlington County, Virginia"
510131002004,"dent_e2sfca",2.56868739061816,2021,"block group","index","Block Group 4, Census Tract 1002, Arlington County, Virginia"
510131002005,"dent_e2sfca",2.62613989345332,2021,"block group","index","Block Group 5, Census Tract 1002, Arlington County, Virginia"
510131002006,"dent_e2sfca",2.62585945221835,2021,"block group","index","Block Group 6, Census Tract 1002, Arlington County, Virginia"
510131003001,"dent_e2sfca",2.46503902357234,2021,"block group","index","Block Group 1, Census Tract 1003, Arlington County, Virginia"
510131003002,"dent_e2sfca",2.33894114779182,2021,"block group","index","Block Group 2, Census Tract 1003, Arlington County, Virginia"
510131003003,"dent_e2sfca",2.64756156734912,2021,"block group","index","Block Group 3, Census Tract 1003, Arlington County, Virginia"
510131003004,"dent_e2sfca",2.39081906862311,2021,"block group","index","Block Group 4, Census Tract 1003, Arlington County, Virginia"
510131003005,"dent_e2sfca",2.33833622018799,2021,"block group","index","Block Group 5, Census Tract 1003, Arlington County, Virginia"
510131004001,"dent_e2sfca",2.33384408845282,2021,"block group","index","Block Group 1, Census Tract 1004, Arlington County, Virginia"
510131004002,"dent_e2sfca",2.40270949988056,2021,"block group","index","Block Group 2, Census Tract 1004, Arlington County, Virginia"
510131004003,"dent_e2sfca",2.69577177642925,2021,"block group","index","Block Group 3, Census Tract 1004, Arlington County, Virginia"
510131005001,"dent_e2sfca",2.73621438948017,2021,"block group","index","Block Group 1, Census Tract 1005, Arlington County, Virginia"
510131005002,"dent_e2sfca",2.71799677926752,2021,"block group","index","Block Group 2, Census Tract 1005, Arlington County, Virginia"
510131005003,"dent_e2sfca",2.51056142947582,2021,"block group","index","Block Group 3, Census Tract 1005, Arlington County, Virginia"
510131005004,"dent_e2sfca",2.56012241220141,2021,"block group","index","Block Group 4, Census Tract 1005, Arlington County, Virginia"
510131006001,"dent_e2sfca",2.78373874933989,2021,"block group","index","Block Group 1, Census Tract 1006, Arlington County, Virginia"
510131006002,"dent_e2sfca",2.73730216069655,2021,"block group","index","Block Group 2, Census Tract 1006, Arlington County, Virginia"
510131006003,"dent_e2sfca",2.61479941499019,2021,"block group","index","Block Group 3, Census Tract 1006, Arlington County, Virginia"
510131007001,"dent_e2sfca",2.60255347545546,2021,"block group","index","Block Group 1, Census Tract 1007, Arlington County, Virginia"
510131007002,"dent_e2sfca",2.63035564001577,2021,"block group","index","Block Group 2, Census Tract 1007, Arlington County, Virginia"
510131007003,"dent_e2sfca",2.59653870688402,2021,"block group","index","Block Group 3, Census Tract 1007, Arlington County, Virginia"
510131007004,"dent_e2sfca",2.6207499685263,2021,"block group","index","Block Group 4, Census Tract 1007, Arlington County, Virginia"
510131007005,"dent_e2sfca",2.59190842161807,2021,"block group","index","Block Group 5, Census Tract 1007, Arlington County, Virginia"
510131007006,"dent_e2sfca",2.55783979269965,2021,"block group","index","Block Group 6, Census Tract 1007, Arlington County, Virginia"
510131008001,"dent_e2sfca",2.63280893744951,2021,"block group","index","Block Group 1, Census Tract 1008, Arlington County, Virginia"
510131008002,"dent_e2sfca",2.58245077811073,2021,"block group","index","Block Group 2, Census Tract 1008, Arlington County, Virginia"
510131009001,"dent_e2sfca",2.60533168467581,2021,"block group","index","Block Group 1, Census Tract 1009, Arlington County, Virginia"
510131009002,"dent_e2sfca",2.59962963284953,2021,"block group","index","Block Group 2, Census Tract 1009, Arlington County, Virginia"
510131009003,"dent_e2sfca",2.59959831138573,2021,"block group","index","Block Group 3, Census Tract 1009, Arlington County, Virginia"
510131009004,"dent_e2sfca",2.64277091132656,2021,"block group","index","Block Group 4, Census Tract 1009, Arlington County, Virginia"
510131010001,"dent_e2sfca",2.71258430939286,2021,"block group","index","Block Group 1, Census Tract 1010, Arlington County, Virginia"
510131010002,"dent_e2sfca",2.68012129810179,2021,"block group","index","Block Group 2, Census Tract 1010, Arlington County, Virginia"
510131010003,"dent_e2sfca",2.64196432846276,2021,"block group","index","Block Group 3, Census Tract 1010, Arlington County, Virginia"
510131010004,"dent_e2sfca",2.59831796986359,2021,"block group","index","Block Group 4, Census Tract 1010, Arlington County, Virginia"
510131011001,"dent_e2sfca",2.58616833251019,2021,"block group","index","Block Group 1, Census Tract 1011, Arlington County, Virginia"
510131011002,"dent_e2sfca",2.71565407356479,2021,"block group","index","Block Group 2, Census Tract 1011, Arlington County, Virginia"
510131011003,"dent_e2sfca",2.61648542238227,2021,"block group","index","Block Group 3, Census Tract 1011, Arlington County, Virginia"
510131011004,"dent_e2sfca",2.88196239300376,2021,"block group","index","Block Group 4, Census Tract 1011, Arlington County, Virginia"
510131011005,"dent_e2sfca",3.00042110645608,2021,"block group","index","Block Group 5, Census Tract 1011, Arlington County, Virginia"
510131012001,"dent_e2sfca",2.45629338354039,2021,"block group","index","Block Group 1, Census Tract 1012, Arlington County, Virginia"
510131012002,"dent_e2sfca",2.54488937287269,2021,"block group","index","Block Group 2, Census Tract 1012, Arlington County, Virginia"
510131012003,"dent_e2sfca",2.59406638755466,2021,"block group","index","Block Group 3, Census Tract 1012, Arlington County, Virginia"
510131013001,"dent_e2sfca",2.62837670333288,2021,"block group","index","Block Group 1, Census Tract 1013, Arlington County, Virginia"
510131013002,"dent_e2sfca",2.52384601424084,2021,"block group","index","Block Group 2, Census Tract 1013, Arlington County, Virginia"
510131013003,"dent_e2sfca",2.81650752890487,2021,"block group","index","Block Group 3, Census Tract 1013, Arlington County, Virginia"
510131013004,"dent_e2sfca",2.68036502030781,2021,"block group","index","Block Group 4, Census Tract 1013, Arlington County, Virginia"
510131013005,"dent_e2sfca",2.62818493300993,2021,"block group","index","Block Group 5, Census Tract 1013, Arlington County, Virginia"
510131013006,"dent_e2sfca",2.5780236458858,2021,"block group","index","Block Group 6, Census Tract 1013, Arlington County, Virginia"
510131014011,"dent_e2sfca",2.75272235406801,2021,"block group","index","Block Group 1, Census Tract 1014.01, Arlington County, Virginia"
510131014021,"dent_e2sfca",2.8198644419118,2021,"block group","index","Block Group 1, Census Tract 1014.02, Arlington County, Virginia"
510131014022,"dent_e2sfca",2.74453803811584,2021,"block group","index","Block Group 2, Census Tract 1014.02, Arlington County, Virginia"
510131014023,"dent_e2sfca",2.84134822220581,2021,"block group","index","Block Group 3, Census Tract 1014.02, Arlington County, Virginia"
510131014031,"dent_e2sfca",2.72018841120478,2021,"block group","index","Block Group 1, Census Tract 1014.03, Arlington County, Virginia"
510131014032,"dent_e2sfca",2.79206729958248,2021,"block group","index","Block Group 2, Census Tract 1014.03, Arlington County, Virginia"
510131014033,"dent_e2sfca",2.78418959758262,2021,"block group","index","Block Group 3, Census Tract 1014.03, Arlington County, Virginia"
510131014034,"dent_e2sfca",2.78175148693872,2021,"block group","index","Block Group 4, Census Tract 1014.03, Arlington County, Virginia"
510131014041,"dent_e2sfca",2.78485635237125,2021,"block group","index","Block Group 1, Census Tract 1014.04, Arlington County, Virginia"
510131015001,"dent_e2sfca",2.75797744938209,2021,"block group","index","Block Group 1, Census Tract 1015, Arlington County, Virginia"
510131015002,"dent_e2sfca",2.71305397735302,2021,"block group","index","Block Group 2, Census Tract 1015, Arlington County, Virginia"
510131015003,"dent_e2sfca",2.73189706610995,2021,"block group","index","Block Group 3, Census Tract 1015, Arlington County, Virginia"
510131015004,"dent_e2sfca",2.70973467243092,2021,"block group","index","Block Group 4, Census Tract 1015, Arlington County, Virginia"
510131015005,"dent_e2sfca",2.76066135035271,2021,"block group","index","Block Group 5, Census Tract 1015, Arlington County, Virginia"
510131015006,"dent_e2sfca",2.76188449184583,2021,"block group","index","Block Group 6, Census Tract 1015, Arlington County, Virginia"
510131016011,"dent_e2sfca",2.69143796414436,2021,"block group","index","Block Group 1, Census Tract 1016.01, Arlington County, Virginia"
510131016012,"dent_e2sfca",2.73048243724453,2021,"block group","index","Block Group 2, Census Tract 1016.01, Arlington County, Virginia"
510131016021,"dent_e2sfca",2.71703090428166,2021,"block group","index","Block Group 1, Census Tract 1016.02, Arlington County, Virginia"
510131016022,"dent_e2sfca",2.71293641141817,2021,"block group","index","Block Group 2, Census Tract 1016.02, Arlington County, Virginia"
510131016031,"dent_e2sfca",2.71968560343176,2021,"block group","index","Block Group 1, Census Tract 1016.03, Arlington County, Virginia"
510131016032,"dent_e2sfca",2.73410383479675,2021,"block group","index","Block Group 2, Census Tract 1016.03, Arlington County, Virginia"
510131016033,"dent_e2sfca",2.80479809422256,2021,"block group","index","Block Group 3, Census Tract 1016.03, Arlington County, Virginia"
510131017011,"dent_e2sfca",2.67349298328096,2021,"block group","index","Block Group 1, Census Tract 1017.01, Arlington County, Virginia"
510131017012,"dent_e2sfca",2.69897230347034,2021,"block group","index","Block Group 2, Census Tract 1017.01, Arlington County, Virginia"
510131017013,"dent_e2sfca",2.72540418139299,2021,"block group","index","Block Group 3, Census Tract 1017.01, Arlington County, Virginia"
510131017014,"dent_e2sfca",2.68933743801397,2021,"block group","index","Block Group 4, Census Tract 1017.01, Arlington County, Virginia"
510131017021,"dent_e2sfca",2.66131424096621,2021,"block group","index","Block Group 1, Census Tract 1017.02, Arlington County, Virginia"
510131017022,"dent_e2sfca",2.78972083431548,2021,"block group","index","Block Group 2, Census Tract 1017.02, Arlington County, Virginia"
510131017023,"dent_e2sfca",2.70489268293693,2021,"block group","index","Block Group 3, Census Tract 1017.02, Arlington County, Virginia"
510131017031,"dent_e2sfca",2.74328476096352,2021,"block group","index","Block Group 1, Census Tract 1017.03, Arlington County, Virginia"
510131017032,"dent_e2sfca",2.80572302380309,2021,"block group","index","Block Group 2, Census Tract 1017.03, Arlington County, Virginia"
510131018011,"dent_e2sfca",2.71417921404742,2021,"block group","index","Block Group 1, Census Tract 1018.01, Arlington County, Virginia"
510131018021,"dent_e2sfca",2.70023253690521,2021,"block group","index","Block Group 1, Census Tract 1018.02, Arlington County, Virginia"
510131018022,"dent_e2sfca",2.72022707383065,2021,"block group","index","Block Group 2, Census Tract 1018.02, Arlington County, Virginia"
510131018023,"dent_e2sfca",2.73978503746405,2021,"block group","index","Block Group 3, Census Tract 1018.02, Arlington County, Virginia"
510131018024,"dent_e2sfca",2.74064345648121,2021,"block group","index","Block Group 4, Census Tract 1018.02, Arlington County, Virginia"
510131018025,"dent_e2sfca",2.71736332613649,2021,"block group","index","Block Group 5, Census Tract 1018.02, Arlington County, Virginia"
510131018031,"dent_e2sfca",2.74753973024335,2021,"block group","index","Block Group 1, Census Tract 1018.03, Arlington County, Virginia"
510131018032,"dent_e2sfca",2.74255212432628,2021,"block group","index","Block Group 2, Census Tract 1018.03, Arlington County, Virginia"
510131018033,"dent_e2sfca",2.75508141462579,2021,"block group","index","Block Group 3, Census Tract 1018.03, Arlington County, Virginia"
510131018034,"dent_e2sfca",2.76208620112153,2021,"block group","index","Block Group 4, Census Tract 1018.03, Arlington County, Virginia"
510131019001,"dent_e2sfca",2.75613125655936,2021,"block group","index","Block Group 1, Census Tract 1019, Arlington County, Virginia"
510131019002,"dent_e2sfca",2.75272925697104,2021,"block group","index","Block Group 2, Census Tract 1019, Arlington County, Virginia"
510131019003,"dent_e2sfca",2.76567126739017,2021,"block group","index","Block Group 3, Census Tract 1019, Arlington County, Virginia"
510131020011,"dent_e2sfca",2.67624074246997,2021,"block group","index","Block Group 1, Census Tract 1020.01, Arlington County, Virginia"
510131020012,"dent_e2sfca",2.68269002673494,2021,"block group","index","Block Group 2, Census Tract 1020.01, Arlington County, Virginia"
510131020021,"dent_e2sfca",2.78533347894635,2021,"block group","index","Block Group 1, Census Tract 1020.02, Arlington County, Virginia"
510131020031,"dent_e2sfca",2.80423393712489,2021,"block group","index","Block Group 1, Census Tract 1020.03, Arlington County, Virginia"
510131020032,"dent_e2sfca",2.80463553198474,2021,"block group","index","Block Group 2, Census Tract 1020.03, Arlington County, Virginia"
510131020033,"dent_e2sfca",2.81289026028811,2021,"block group","index","Block Group 3, Census Tract 1020.03, Arlington County, Virginia"
510131021001,"dent_e2sfca",2.45211413703595,2021,"block group","index","Block Group 1, Census Tract 1021, Arlington County, Virginia"
510131021002,"dent_e2sfca",2.6232971309458,2021,"block group","index","Block Group 2, Census Tract 1021, Arlington County, Virginia"
510131022001,"dent_e2sfca",2.5143940171619,2021,"block group","index","Block Group 1, Census Tract 1022, Arlington County, Virginia"
510131022002,"dent_e2sfca",2.48614683187352,2021,"block group","index","Block Group 2, Census Tract 1022, Arlington County, Virginia"
510131022003,"dent_e2sfca",2.34766274100625,2021,"block group","index","Block Group 3, Census Tract 1022, Arlington County, Virginia"
510131022004,"dent_e2sfca",2.43232522543629,2021,"block group","index","Block Group 4, Census Tract 1022, Arlington County, Virginia"
510131022005,"dent_e2sfca",2.42489062803517,2021,"block group","index","Block Group 5, Census Tract 1022, Arlington County, Virginia"
510131023011,"dent_e2sfca",2.63494999800943,2021,"block group","index","Block Group 1, Census Tract 1023.01, Arlington County, Virginia"
510131023012,"dent_e2sfca",2.74656472831916,2021,"block group","index","Block Group 2, Census Tract 1023.01, Arlington County, Virginia"
510131023021,"dent_e2sfca",2.48292667745609,2021,"block group","index","Block Group 1, Census Tract 1023.02, Arlington County, Virginia"
510131023022,"dent_e2sfca",2.59867150429154,2021,"block group","index","Block Group 2, Census Tract 1023.02, Arlington County, Virginia"
510131023023,"dent_e2sfca",2.70267747213563,2021,"block group","index","Block Group 3, Census Tract 1023.02, Arlington County, Virginia"
510131023024,"dent_e2sfca",2.66876307211963,2021,"block group","index","Block Group 4, Census Tract 1023.02, Arlington County, Virginia"
510131024001,"dent_e2sfca",2.782933161711,2021,"block group","index","Block Group 1, Census Tract 1024, Arlington County, Virginia"
510131024002,"dent_e2sfca",2.79797375067738,2021,"block group","index","Block Group 2, Census Tract 1024, Arlington County, Virginia"
510131024003,"dent_e2sfca",2.78473052360312,2021,"block group","index","Block Group 3, Census Tract 1024, Arlington County, Virginia"
510131024004,"dent_e2sfca",2.80068942097292,2021,"block group","index","Block Group 4, Census Tract 1024, Arlington County, Virginia"
510131025001,"dent_e2sfca",2.73948923827257,2021,"block group","index","Block Group 1, Census Tract 1025, Arlington County, Virginia"
510131025002,"dent_e2sfca",2.74176129658903,2021,"block group","index","Block Group 2, Census Tract 1025, Arlington County, Virginia"
510131025003,"dent_e2sfca",2.80874407931974,2021,"block group","index","Block Group 3, Census Tract 1025, Arlington County, Virginia"
510131026001,"dent_e2sfca",2.61659371692348,2021,"block group","index","Block Group 1, Census Tract 1026, Arlington County, Virginia"
510131026002,"dent_e2sfca",2.58798262719776,2021,"block group","index","Block Group 2, Census Tract 1026, Arlington County, Virginia"
510131027011,"dent_e2sfca",2.67330670004355,2021,"block group","index","Block Group 1, Census Tract 1027.01, Arlington County, Virginia"
510131027012,"dent_e2sfca",2.34799245266623,2021,"block group","index","Block Group 2, Census Tract 1027.01, Arlington County, Virginia"
510131027021,"dent_e2sfca",2.35546554417927,2021,"block group","index","Block Group 1, Census Tract 1027.02, Arlington County, Virginia"
510131027022,"dent_e2sfca",2.36329599643341,2021,"block group","index","Block Group 2, Census Tract 1027.02, Arlington County, Virginia"
510131028011,"dent_e2sfca",2.45806731161274,2021,"block group","index","Block Group 1, Census Tract 1028.01, Arlington County, Virginia"
510131028012,"dent_e2sfca",2.45618238512819,2021,"block group","index","Block Group 2, Census Tract 1028.01, Arlington County, Virginia"
510131028013,"dent_e2sfca",2.46491635949128,2021,"block group","index","Block Group 3, Census Tract 1028.01, Arlington County, Virginia"
510131028014,"dent_e2sfca",2.47125221691545,2021,"block group","index","Block Group 4, Census Tract 1028.01, Arlington County, Virginia"
510131028015,"dent_e2sfca",2.4786955597311,2021,"block group","index","Block Group 5, Census Tract 1028.01, Arlington County, Virginia"
510131028016,"dent_e2sfca",2.37150684818123,2021,"block group","index","Block Group 6, Census Tract 1028.01, Arlington County, Virginia"
510131028021,"dent_e2sfca",2.36631743703047,2021,"block group","index","Block Group 1, Census Tract 1028.02, Arlington County, Virginia"
510131028022,"dent_e2sfca",2.40676336679315,2021,"block group","index","Block Group 2, Census Tract 1028.02, Arlington County, Virginia"
510131029011,"dent_e2sfca",2.36407217795034,2021,"block group","index","Block Group 1, Census Tract 1029.01, Arlington County, Virginia"
510131029012,"dent_e2sfca",2.32208723184048,2021,"block group","index","Block Group 2, Census Tract 1029.01, Arlington County, Virginia"
510131029013,"dent_e2sfca",2.32675982986737,2021,"block group","index","Block Group 3, Census Tract 1029.01, Arlington County, Virginia"
510131029021,"dent_e2sfca",2.40692000729099,2021,"block group","index","Block Group 1, Census Tract 1029.02, Arlington County, Virginia"
510131029022,"dent_e2sfca",2.32578928629594,2021,"block group","index","Block Group 2, Census Tract 1029.02, Arlington County, Virginia"
510131030001,"dent_e2sfca",2.49886288718986,2021,"block group","index","Block Group 1, Census Tract 1030, Arlington County, Virginia"
510131030002,"dent_e2sfca",2.48414221092652,2021,"block group","index","Block Group 2, Census Tract 1030, Arlington County, Virginia"
510131030003,"dent_e2sfca",2.33045009110066,2021,"block group","index","Block Group 3, Census Tract 1030, Arlington County, Virginia"
510131031001,"dent_e2sfca",2.49879111453571,2021,"block group","index","Block Group 1, Census Tract 1031, Arlington County, Virginia"
510131031002,"dent_e2sfca",2.70689515059409,2021,"block group","index","Block Group 2, Census Tract 1031, Arlington County, Virginia"
510131031003,"dent_e2sfca",2.50910655856149,2021,"block group","index","Block Group 3, Census Tract 1031, Arlington County, Virginia"
510131032001,"dent_e2sfca",2.72626274692085,2021,"block group","index","Block Group 1, Census Tract 1032, Arlington County, Virginia"
510131032002,"dent_e2sfca",2.69482651271279,2021,"block group","index","Block Group 2, Census Tract 1032, Arlington County, Virginia"
510131032003,"dent_e2sfca",2.65260165795865,2021,"block group","index","Block Group 3, Census Tract 1032, Arlington County, Virginia"
510131032004,"dent_e2sfca",2.76209856596337,2021,"block group","index","Block Group 4, Census Tract 1032, Arlington County, Virginia"
510131033001,"dent_e2sfca",2.76581965454653,2021,"block group","index","Block Group 1, Census Tract 1033, Arlington County, Virginia"
510131033002,"dent_e2sfca",2.65392693026747,2021,"block group","index","Block Group 2, Census Tract 1033, Arlington County, Virginia"
510131034011,"dent_e2sfca",2.62528931201094,2021,"block group","index","Block Group 1, Census Tract 1034.01, Arlington County, Virginia"
510131034021,"dent_e2sfca",2.71101692180226,2021,"block group","index","Block Group 1, Census Tract 1034.02, Arlington County, Virginia"
510131034022,"dent_e2sfca",2.72322263306996,2021,"block group","index","Block Group 2, Census Tract 1034.02, Arlington County, Virginia"
510131034023,"dent_e2sfca",2.79918704556236,2021,"block group","index","Block Group 3, Census Tract 1034.02, Arlington County, Virginia"
510131034024,"dent_e2sfca",2.7338573803517,2021,"block group","index","Block Group 4, Census Tract 1034.02, Arlington County, Virginia"
510131034025,"dent_e2sfca",2.68687087429194,2021,"block group","index","Block Group 5, Census Tract 1034.02, Arlington County, Virginia"
510131035011,"dent_e2sfca",2.69969069827278,2021,"block group","index","Block Group 1, Census Tract 1035.01, Arlington County, Virginia"
510131035012,"dent_e2sfca",2.70524021334043,2021,"block group","index","Block Group 2, Census Tract 1035.01, Arlington County, Virginia"
510131035013,"dent_e2sfca",2.65968664781355,2021,"block group","index","Block Group 3, Census Tract 1035.01, Arlington County, Virginia"
510131035021,"dent_e2sfca",2.77783911072486,2021,"block group","index","Block Group 1, Census Tract 1035.02, Arlington County, Virginia"
510131035022,"dent_e2sfca",2.74472986289438,2021,"block group","index","Block Group 2, Census Tract 1035.02, Arlington County, Virginia"
510131035031,"dent_e2sfca",2.73814794340213,2021,"block group","index","Block Group 1, Census Tract 1035.03, Arlington County, Virginia"
510131035032,"dent_e2sfca",2.71397190067612,2021,"block group","index","Block Group 2, Census Tract 1035.03, Arlington County, Virginia"
510131036011,"dent_e2sfca",2.68312999357461,2021,"block group","index","Block Group 1, Census Tract 1036.01, Arlington County, Virginia"
510131036012,"dent_e2sfca",2.72854061218607,2021,"block group","index","Block Group 2, Census Tract 1036.01, Arlington County, Virginia"
510131036013,"dent_e2sfca",2.72262772735952,2021,"block group","index","Block Group 3, Census Tract 1036.01, Arlington County, Virginia"
510131036021,"dent_e2sfca",2.70033189830629,2021,"block group","index","Block Group 1, Census Tract 1036.02, Arlington County, Virginia"
510131036022,"dent_e2sfca",2.74706002270326,2021,"block group","index","Block Group 2, Census Tract 1036.02, Arlington County, Virginia"
510131037001,"dent_e2sfca",2.72392596219797,2021,"block group","index","Block Group 1, Census Tract 1037, Arlington County, Virginia"
510131037002,"dent_e2sfca",2.52211139979717,2021,"block group","index","Block Group 2, Census Tract 1037, Arlington County, Virginia"
510131038001,"dent_e2sfca",2.790614090985,2021,"block group","index","Block Group 1, Census Tract 1038, Arlington County, Virginia"
510131038002,"dent_e2sfca",2.61946027593594,2021,"block group","index","Block Group 2, Census Tract 1038, Arlington County, Virginia"
510131038003,"dent_e2sfca",2.41429321025511,2021,"block group","index","Block Group 3, Census Tract 1038, Arlington County, Virginia"
510139802001,"dent_e2sfca",2.35689651422261,2021,"block group","index","Block Group 1, Census Tract 9802, Arlington County, Virginia"
510594151001,"dent_e2sfca",1.96000941457782,2021,"block group","index","Block Group 1, Census Tract 4151, Fairfax County, Virginia"
510594151002,"dent_e2sfca",1.7558574786391,2021,"block group","index","Block Group 2, Census Tract 4151, Fairfax County, Virginia"
510594151003,"dent_e2sfca",1.85941695687792,2021,"block group","index","Block Group 3, Census Tract 4151, Fairfax County, Virginia"
510594152001,"dent_e2sfca",1.77808344383612,2021,"block group","index","Block Group 1, Census Tract 4152, Fairfax County, Virginia"
510594152002,"dent_e2sfca",1.72069964446006,2021,"block group","index","Block Group 2, Census Tract 4152, Fairfax County, Virginia"
510594152003,"dent_e2sfca",1.89019887044986,2021,"block group","index","Block Group 3, Census Tract 4152, Fairfax County, Virginia"
